order_id,product_id,customer_id,price,shipping_date,order_date,quantity,discount_pct,sales_channel,payment_method,shipping_region,order_status,promo_code,customer_segment
6122245,14165,647091,13.49,2022-05-30,2022-05-28,1,10,Mobile App,Buy Now Pay Later,West Coast,Delivered,NONE,New
3808388,81482,255287,37.99,2023-10-02,25-Sep-2023,1,5,Mobile App,Google Pay,West Coast,Delivered,SAVE10,New
9046308,88907,583863,54.99,2022-05-31,2022-05-24,1,0,Website,Apple Pay,Midwest,Delivered,FLASH25,Dormant
7401689,38657,393243,26.99,2023-09-14,2023-09-11,1,0,Mobile App,PayPal,Midwest,Delivered,SAVE10,VIP
7882178,14165,530728,14.99,2023-08-07,07/28/2023,1,0,Website,PayPal,Southeast,Pending,WELCOME15,New
1819061,98696,232413,18.74,2023-01-25,2023-01-22,1,25,Website,PayPal,Northeast,Processing,WELCOME15,At-Risk
9722474,23434,955662,34.99,2022-12-21,12/12/2022,4,0,Retail Store,Apple Pay,Southeast,Cancelled,WELCOME15,New
5262080,40495,745830,49.49,21-Feb-2023,17-Feb-2023,4,10,Mobile App,Debit Card,International,Delivered,NONE,Returning
8313086,46048,156837,44.99,2024-09-30,25-Sep-2024,1,0,Website,Credit Card,International,Cancelled,NONE,Dormant
1827363,14165,105814,14.24,,06-Jul-2022,1,5,Mobile App,PayPal,West Coast,Delivered,NONE,At-Risk
2389365,65302,650121,199.99,08/22/2024,2024-08-20,2,0,Email Campaign,Google Pay,Northeast,Delivered,NONE,VIP
9491800,22280,666390,12.99,2023-04-20,04/18/2023,2,0,Mobile App,Debit Card,Midwest,Delivered,SUMMER20,Returning
1563480,42098,675898,149.99,2022-11-07,01-Nov-2022,2,,Amazon,PayPal,International,Pending,NONE,At-Risk
5606927,21395,895667,49.99,2022-01-30,2022-01-24,1,0,Website,Debit Card,Northeast,Delivered,NONE,Returning
1136007,21395,440131,49.99,2024-09-05,2024-09-04,1,0,Instagram,Debit Card,Northeast,Delivered,NONE,Returning
4422237,40495,766459,54.99,2022-11-04,11/02/2022,2,0,Website,PayPal,Midwest,Processing,NONE,New
4297311,46048,265080,44.99,2023-03-24,2023-03-23,1,0,Amazon,Credit Card,Northeast,Processing,NONE,Returning
6033367,28289,940346,23.99,2022-10-30,10/21/2022,1,20,Amazon,Google Pay,Southeast,Processing,NONE,Returning
1084021,42098,448321,149.99,2022-05-15,2022-05-10,1,0,Website,Apple Pay,West Coast,Delivered,NONE,New
2207782,40495,705050,54.99,2023-02-02,2023-02-01,1,0,Website,PayPal,Northeast,Shipped,SUMMER20,Dormant
6597615,23434,415568,31.49,2023-05-21,2023-05-14,1,10,Instagram,Debit Card,Southeast,Processing,SUMMER20,Returning
4677122,14165,676510,14.99,2022-04-14,2022-04-12,3,0,Retail Store,PayPal,Southeast,Delivered,LOYALVIP,Dormant
8359050,46048,482554,44.99,2022-04-18,2022-04-13,1,0,Email Campaign,Credit Card,West Coast,Delivered,NONE,Dormant
5060267,23434,344762,34.99,2023-11-10,2023-11-08,1,0,Website,Credit Card,Southwest,Delivered,NONE,Returning
7286891,38657,997004,21.59,04-Sep-2022,2022-08-29,1,20,Website,PayPal,West Coast,Delivered,NONE,At-Risk
9841317,93810,595951,18.99,05/26/2022,2022-05-18,1,5,Retail Store,Credit Card,Midwest,Processing,SUMMER20,New
7696322,13905,894993,20.69,2022-04-24,18-Apr-2022,1,10,Website,Debit Card,Northeast,Delivered,NONE,Returning
7714998,21395,378517,49.99,2022-01-15,01/05/2022,1,0,Website,Google Pay,West Coast,Delivered,NONE,New
9153230,98696,353080,24.99,2024-07-25,07/20/2024,1,0,Amazon,Debit Card,Midwest,Cancelled,NONE,Dormant
2750314,28289,996865,29.99,2023-09-05,09/02/2023,1,0,Mobile App,PayPal,Northeast,Delivered,NONE,Returning
6803583,65302,835343,199.99,2023-09-22,2023-09-12,1,0,Amazon,Debit Card,International,Delivered,SUMMER20,At-Risk
6474338,81482,270555,39.99,2023-12-23,12/13/2023,1,0,Website,Credit Card,Northeast,Processing,WELCOME15,Returning
5382455,21395,174299,49.99,2023-10-24,2023-10-18,1,0,Amazon,Debit Card,Northeast,Delivered,NONE,VIP
5572892,38657,476417,26.99,2022-09-10,2022-09-01,1,0,Mobile App,Credit Card,Midwest,Shipped,WELCOME15,Dormant
7993227,39256,888539,75.99,2022-01-23,01/14/2022,1,5,Mobile App,paypal,Southwest,Shipped,SAVE10,New
1264618,93810,350405,19.99,2024-06-11,2024-06-02,1,0,Mobile App,Debit Card,Southwest,Processing,SUMMER20,Returning
6788983,93810,747453,19.99,01/02/2022,01-Jan-2022,1,0,Website,Credit Card,West Coast,Delivered,FLASH25,Returning
5111229,40495,202664,54.99,2024-09-29,2024-09-22,1,0,Instagram,Apple Pay,Northeast,Delivered,NONE,New
3587735,39256,229592,79.99,2023-11-06,11/03/2023,2,0,Website,Debit Card,Midwest,Returned,NONE,New
7592622,28289,391369,29.99,2022-03-15,2022-03-14,3,0,Website,PayPal,Midwest,Returned,NONE,Returning
1686236,14165,793300,14.99,2022-06-27,06/24/2022,1,0,Instagram,PayPal,Southwest,Shipped,NONE,New
8338663,13905,535970,22.99,08-Feb-2023,02/05/2023,2,0,Retail Store,PayPal,Midwest,Shipped,NONE,VIP
9129496,87397,896290,66.49,10/05/2024,2024-09-25,1,5,Mobile App,Apple Pay,West Coast,Delivered,SUMMER20,New
5484943,93810,336574,18.99,07/08/2024,2024-07-05,1,5,Retail Store,PayPal,West Coast,Processing,NONE,Returning
7759550,39256,485178,79.99,2023-09-06,2023-09-01,4,0,Mobile App,Credit Card,Northeast,Processing,NONE,Returning
3311667,40495,372793,54.99,16-Dec-2022,2022-12-07,1,0,Mobile App,Credit Card,West Coast,Delivered,FLASH25,Dormant
9317684,76237,921414,39.99,2024-06-29,06/22/2024,1,0,Amazon,Credit Card,Midwest,Delivered,NONE,Dormant
3282255,40495,353080,54.99,2023-11-07,2023-11-02,2,0,Amazon,Debit Card,West Coast,Returned,NONE,Returning
1806611,13278,429963,80.99,2022-05-29,2022-05-25,1,10,Mobile App,Google Pay,Midwest,Returned,NONE,New
6582751,38657,836996,26.99,2023-04-15,2023-04-12,1,0,Amazon,Google Pay,Southwest,Shipped,NONE,New
4459632,98696,981334,24.99,08/18/2022,2022-08-09,1,0,Mobile App,Credit Card,Southwest,Shipped,NONE,New
7628472,14165,575763,14.99,2023-09-08,07-Sep-2023,1,0,Amazon,Google Pay,Midwest,Delivered,NONE,Dormant
6014920,40495,855053,54.99,08/02/2022,2022-08-01,1,0,Mobile App,Google Pay,Southwest,Delivered,NONE,Returning
2056402,14165,211579,14.99,2024-01-17,2024-01-07,1,0,Mobile App,Debit Card,West Coast,Delivered,LOYALVIP,Returning
2796597,88907,795612,54.99,2023-03-23,2023-03-15,2,0,Mobile App,PayPal,Southwest,Delivered,SUMMER20,At-Risk
3569548,39256,243139,79.99,2022-07-19,2022-07-11,1,0,Mobile App,Credit Card,Southeast,Delivered,SAVE10,VIP
9903930,88907,986088,49.49,2023-12-10,08-Dec-2023,1,10,Website,PayPal,Southeast,Delivered,NONE,VIP
6855653,40495,555884,52.24,2023-08-09,2023-07-30,1,5,Amazon,PayPal,Southwest,Returned,SUMMER20,New
7857989,39256,607719,79.99,2022-12-21,12-Dec-2022,3,0,Mobile App,Google Pay,Southeast,Cancelled,LOYALVIP,Returning
8456591,98696,617781,24.99,02/14/2022,2022-02-13,2,0,Mobile App,Credit Card,Northeast,Shipped,LOYALVIP,VIP
3576374,39256,739244,75.99,2024-09-27,20-Sep-2024,1,5,Retail Store,Debit Card,Southeast,Shipped,NONE,VIP
9410611,93810,569945,19.99,2022-07-10,2022-07-09,1,0,Website,PayPal,Southeast,processing,NONE,VIP
7114133,93810,854213,19.99,2024-04-02,04/01/2024,5,0,Retail Store,PayPal,Northeast,Delivered,NONE,Returning
1714268,81482,741390,39.99,2023-11-18,2023-11-12,1,0,Website,Apple Pay,Southeast,Delivered,NONE,Returning
3864080,88907,801474,46.74,2022-12-25,2022-12-19,2,15,Instagram,Google Pay,Southeast,Delivered,NONE,Returning
2434306,93810,883041,19.99,2023-07-20,2023-07-15,3,0,Mobile App,Credit Card,West Coast,Delivered,NONE,Dormant
6996458,93810,308496,19.99,2022-12-23,12/14/2022,3,0,Amazon,Credit Card,Midwest,Delivered,SUMMER20,Returning
6385189,65302,997546,189.99,2023-12-25,22-Dec-2023,1,5,Amazon,Debit Card,Northeast,Delivered,LOYALVIP,Returning
4649178,81482,377304,39.99,2023-11-27,11/26/2023,3,0,Amazon,Google Pay,Southeast,Processing,NONE,Dormant
5125519,87397,642717,69.99,2023-12-12,11-Dec-2023,1,0,Amazon,Google Pay,West Coast,Shipped,NONE,VIP
1329004,42098,745414,149.99,2022-10-10,10/03/2022,1,0,Instagram,Credit Card,West Coast,Delivered,NONE,VIP
9340414,22280,377896,11.69,2024-07-11,2024-07-08,2,10,Website,PayPal,Southeast,Delivered,NONE,Returning
8616667,22280,557239,9.74,2023-02-04,2023-01-31,5,25,Mobile App,PayPal,Southeast,Delivered,NONE,VIP
6707342,40495,800305,52.24,2023-03-30,2023-03-27,2,5,Website,Credit Card,Northeast,Shipped,NONE,Returning
6369138,88907,439902,54.99,2022-03-01,2022-02-28,1,0,Website,Credit Card,Southwest,Delivered,NONE,Returning
3328002,23434,960394,34.99,2023-04-22,2023-04-17,4,0,Website,PayPal,Southwest,Pending,NONE,New
2498890,38657,476417,26.99,07/02/2024,06/29/2024,2,0,Website,Debit Card,Midwest,Delivered,LOYALVIP,Returning
3662793,28289,460663,29.99,2024-03-20,2024-03-10,1,0,Website,Credit Card,Southeast,Shipped,NONE,At-Risk
7480658,23434,795613,27.99,2023-07-26,2023-07-23,1,20,Amazon,Google Pay,Midwest,Delivered,NONE,Dormant
4060046,65302,329471,169.99,2023-01-10,04-Jan-2023,1,15,Instagram,Debit Card,Midwest,Delivered,NONE,VIP
7992491,14165,264686,14.24,2024-08-28,2024-08-21,1,5,Website,Buy Now Pay Later,Southeast,Delivered,NONE,Returning
5359083,14165,134985,14.99,10/10/2022,2022-10-01,1,0,Website,Credit Card,Northeast,Delivered,NONE,At-Risk
4649784,65302,525800,199.99,05/02/2023,04/30/2023,1,0,Mobile App,PayPal,Midwest,Delivered,NONE,VIP
7220664,39256,545798,79.99,2022-10-02,2022-09-25,1,0,web,Debit Card,Northeast,Delivered,NONE,VIP
7671710,23434,672092,34.99,04/11/2023,2023-04-01,1,0,Website,Credit Card,Midwest,Delivered,LOYALVIP,Returning
9014350,98696,266071,19.99,2024-10-05,26-Sep-2024,1,20,Amazon,Credit Card,Northeast,Shipped,NONE,VIP
9589909,81482,564920,39.99,2023-12-12,07-Dec-2023,1,0,Mobile App,Credit Card,Northeast,Delivered,SUMMER20,VIP
5479431,65302,108203,199.99,2023-05-10,2023-05-09,1,0,Website,Debit Card,Midwest,Shipped,FLASH25,Returning
5841424,46048,892495,44.99,04/27/2022,17-Apr-2022,1,0,Email Campaign,Apple Pay,Midwest,Shipped,NONE,New
7634113,40495,839677,54.99,2024-06-01,2024-05-26,1,0,Amazon,Google Pay,Southwest,Shipped,NONE,New
1042407,76237,378361,39.99,07/12/2022,2022-07-02,3,0,Instagram,Credit Card,Northeast,Processing,WELCOME15,New
8479467,28289,815198,28.49,2022-06-10,06/05/2022,1,5,Amazon,Credit Card,Midwest,Processing,NONE,New
1375404,13905,556641,22.99,2022-04-02,2022-03-31,1,0,WEBSITE,Debit Card,Southwest,Delivered,NONE,VIP
9061412,65302,307963,199.99,2024-03-21,13-Mar-2024,2,0,Website,Apple Pay,Southwest,Processing,NONE,Returning
6761193,65302,321231,199.99,2023-07-23,2023-07-13,1,0,Mobile App,Debit Card,Northeast,Shipped,LOYALVIP,Returning
2378853,38657,598216,26.99,16-Jun-2022,06/08/2022,1,0,Mobile App,Credit Card,West Coast,Processing,NONE,Returning
2678642,14165,671015,14.99,02-May-2023,2023-04-27,4,0,Mobile App,PayPal,Midwest,Shipped,LOYALVIP,At-Risk
9470353,81482,943298,39.99,13-Feb-2023,2023-02-04,1,0,Website,Apple Pay,Northeast,Delivered,NONE,At-Risk
2085051,38657,885408,26.99,2023-02-07,2023-02-05,2,0,Amazon,Debit Card,West Coast,Processing,SUMMER20,Returning
8651833,22280,346205,12.99,2023-02-02,2023-01-28,1,0,Mobile App,PayPal,Midwest,Cancelled,NONE,New
9108000,24592,950544,59.99,2022-07-15,2022-07-13,1,0,Amazon,Debit Card,Midwest,Delivered,LOYALVIP,VIP
7285488,21395,497382,44.99,2022-03-18,2022-03-10,2,10,Amazon,PayPal,West Coast,Shipped,NONE,New
7213027,93810,277934,17.99,2023-11-13,11/11/2023,1,10,Retail Store,PayPal,Southeast,Shipped,FLASH25,Returning
2149603,87397,636004,69.99,05/24/2024,16-May-2024,1,0,Mobile App,,Southwest,Shipped,NONE,New
3569879,40495,299367,52.24,2024-08-12,2024-08-06,1,5,Instagram,Google Pay,Northeast,Processing,LOYALVIP,Dormant
5652939,13905,359295,22.99,2022-12-01,2022-11-25,1,0,Mobile App,PayPal,Northeast,Delivered,NONE,Returning
6015302,39256,975467,79.99,2022-04-07,04/03/2022,1,0,Mobile App,Debit Card,Northeast,Delivered,NONE,New
2610232,13905,417212,22.99,20-Mar-2024,2024-03-11,4,0,Amazon,Debit Card,Southeast,Cancelled,SUMMER20,VIP
6147567,76237,810219,39.99,2022-06-29,2022-06-25,1,0,Website,Credit Card,Midwest,Returned,SUMMER20,Returning
3771786,21395,591465,49.99,2022-06-30,06/26/2022,1,0,Mobile App,Credit Card,Southeast,Pending,NONE,Returning
6688369,38657,581141,26.99,2022-07-10,05-Jul-2022,1,0,Mobile App,Credit Card,West Coast,Processing,NONE,Returning
4456251,13278,609597,89.99,11-Jul-2022,03-Jul-2022,1,0,Website,PayPal,Northeast,Delivered,NONE,At-Risk
2682926,46048,929090,44.99,2023-09-07,2023-09-04,2,0,Instagram,Credit Card,West Coast,Delivered,LOYALVIP,Returning
8204875,42098,332360,149.99,2022-03-01,02/26/2022,1,0,Instagram,Credit Card,International,Delivered,NONE,New
5623677,24592,324643,59.99,2024-02-03,02/01/2024,1,0,Mobile App,PayPal,West Coast,Delivered,NONE,Returning
3983710,22280,508930,12.34,05-May-2024,30-Apr-2024,1,5,Instagram,Credit Card,Southeast,Delivered,FLASH25,Returning
9724378,14165,781453,14.99,04-Nov-2023,2023-10-28,1,0,Retail Store,Credit Card,Northeast,Delivered,WELCOME15,Returning
5102653,87397,936912,59.49,2022-03-24,2022-03-17,2,15,Mobile App,Credit Card,Southwest,Shipped,LOYALVIP,VIP
9679680,40495,607868,54.99,02/11/2022,08-Feb-2022,1,0,Website,Credit Card,West Coast,Delivered,NONE,Returning
6642917,13278,124813,89.99,2023-10-22,2023-10-18,1,0,Instagram,Credit Card,Midwest,Cancelled,NONE,New
8983752,46048,587282,44.99,2023-11-01,2023-10-28,1,0,Website,Credit Card,Southwest,Delivered,WELCOME15,Returning
5565303,87397,684004,69.99,01/23/2024,2024-01-18,2,0,Website,Credit Card,Northeast,Delivered,LOYALVIP,Returning
8381552,24592,738448,59.99,2024-04-25,21-Apr-2024,1,0,Website,PayPal,Midwest,Shipped,WELCOME15,Returning
8464876,42098,794022,149.99,2022-02-12,2022-02-06,1,0,Website,PayPal,Southeast,Delivered,LOYALVIP,Returning
8287570,23434,983794,33.24,2024-07-07,2024-07-05,1,5,Website,Debit Card,Northeast,Delivered,NONE,New
6880497,88907,946335,54.99,2022-10-06,2022-09-30,1,0,Retail Store,Debit Card,West Coast,Returned,SAVE10,New
7362513,42098,572700,149.99,05/18/2024,05/15/2024,1,0,Website,Buy Now Pay Later,Southeast,Returned,NONE,Dormant
6355946,22280,835911,12.99,2023-03-14,2023-03-05,2,0,Mobile App,,Midwest,Cancelled,NONE,Returning
1615730,23434,385577,26.24,2023-01-16,2023-01-10,1,25,Mobile App,Apple Pay,Southeast,Delivered,NONE,Returning
9076699,76237,755900,35.99,2023-06-26,2023-06-23,1,10,Website,Credit Card,West Coast,Delivered,SUMMER20,Returning
1314439,88907,134225,46.74,2022-11-10,2022-11-01,1,15,Instagram,Debit Card,Southeast,Pending,NONE,Dormant
7067392,24592,684004,59.99,2024-01-10,2024-01-04,1,0,Mobile App,Credit Card,Southwest,Shipped,NONE,Returning
6471782,28289,680238,29.99,2023-04-27,2023-04-17,2,0,Retail Store,Credit Card,International,Delivered,SAVE10,New
6083368,65302,237377,199.99,01/11/2022,2022-01-01,1,0,Website,PayPal,Southeast,Cancelled,NONE,New
5417843,98696,113266,24.99,2022-01-29,2022-01-27,1,0,Mobile App,Debit Card,Midwest,Delivered,NONE,New
4527356,21395,898207,49.99,2024-05-15,08-May-2024,1,0,Mobile App,Credit Card,West Coast,Delivered,NONE,At-Risk
6132445,88907,442589,43.99,2023-10-13,2023-10-12,1,20,Mobile App,Debit Card,Southeast,Returned,NONE,Returning
4735532,65302,733039,199.99,06/08/2024,06/05/2024,1,0,Mobile App,PayPal,Midwest,Processing,NONE,VIP
8246236,39256,383060,79.99,04-Sep-2022,09/03/2022,1,0,Mobile App,PayPal,Southeast,Processing,LOYALVIP,New
8897884,13278,335729,89.99,2024-06-08,2024-06-07,3,0,Mobile App,Apple Pay,West Coast,Delivered,SUMMER20,Returning
9264946,22280,189814,12.99,22-May-2024,18-May-2024,1,0,Website,Credit Card,Northeast,Delivered,NONE,Returning
2708735,76237,905934,39.99,2024-03-29,2024-03-27,1,0,Website,Credit Card,West Coast,Processing,NONE,Dormant
6641936,42098,430776,149.99,2023-07-22,07/15/2023,5,0,Retail Store,Credit Card,Southwest,Delivered,WELCOME15,VIP
7887503,28289,347861,25.49,2023-02-28,26-Feb-2023,1,15,Mobile App,PayPal,International,Cancelled,NONE,Returning
3931337,42098,425845,149.99,08/16/2024,10-Aug-2024,1,0,Mobile App,Debit Card,Southwest,Returned,LOYALVIP,Returning
3363306,88907,115474,52.24,26-Oct-2022,10/22/2022,1,5,Mobile App,Google Pay,West Coast,Delivered,WELCOME15,Returning
1044843,42098,409478,149.99,02/28/2022,02/27/2022,2,0,Website,PayPal,Northeast,Returned,NONE,New
5456556,13905,768854,18.39,07/04/2022,2022-06-25,1,20,Website,Credit Card,Northeast,pending,NONE,At-Risk
1902080,23434,991014,33.24,2023-10-29,2023-10-19,1,5,Amazon,Credit Card,Southeast,Returned,SAVE10,New
9168438,23434,703634,34.99,2024-02-20,2024-02-17,1,0,Mobile App,Credit Card,Southeast,Delivered,FLASH25,At-Risk
7793351,46048,425845,44.99,2023-02-28,2023-02-25,1,0,Mobile App,Credit Card,West Coast,Delivered,NONE,Returning
5043157,38657,519093,24.29,31-Jan-2024,2024-01-23,1,10,Retail Store,Credit Card,West Coast,Shipped,NONE,At-Risk
6007297,40495,362801,52.24,2024-06-16,2024-06-08,4,5,Mobile App,Credit Card,West Coast,Returned,NONE,New
2888331,28289,167348,29.99,07/20/2024,07/15/2024,1,0,Website,Debit Card,Southeast,Shipped,SUMMER20,New
6801128,13905,864544,22.99,2022-03-04,02/25/2022,1,0,Retail Store,Credit Card,Southeast,Shipped,NONE,VIP
4531755,65302,514850,199.99,2023-05-16,2023-05-12,1,0,Email Campaign,Credit Card,NORTHEAST,Pending,WELCOME15,Dormant
7038824,21395,132537,44.99,2024-05-12,2024-05-09,1,10,Website,Apple Pay,Southwest,Delivered,NONE,At-Risk
8781488,28289,328552,29.99,2023-08-28,25-Aug-2023,2,0,Amazon,Apple Pay,Midwest,Delivered,WELCOME15,Returning
8828604,40495,307428,54.99,01/03/2024,2023-12-26,4,0,Mobile App,Debit Card,Northeast,Delivered,NONE,New
3096973,39256,516791,67.99,27-Jul-2022,07/18/2022,1,15,Website,Credit Card,Midwest,Returned,LOYALVIP,New
1854852,39256,703139,75.99,2022-06-22,2022-06-19,1,5,Mobile App,Debit Card,NAN,Cancelled,WELCOME15,Returning
1800922,23434,414569,27.99,2024-01-11,01/09/2024,2,20,Amazon,Credit Card,Southwest,Processing,NONE,New
2841967,21395,712554,49.99,2022-06-21,17-Jun-2022,1,0,Instagram,Apple Pay,Southwest,Shipped,NONE,Returning
3064760,65302,939482,199.99,2023-11-30,2023-11-29,2,0,Website,Debit Card,West Coast,Cancelled,NONE,At-Risk
6587247,81482,564920,39.99,19-Jun-2024,2024-06-17,2,0,Website,Debit Card,Southwest,Delivered,SAVE10,New
5232239,39256,100425,71.99,2024-08-07,08/04/2024,1,10,Website,PayPal,Southeast,Processing,NONE,VIP
8756839,98696,878325,23.74,2023-02-10,2023-02-02,1,5,AMAZON,Credit Card,West Coast,Shipped,NONE,Returning
8631186,76237,320861,39.99,2023-12-29,2023-12-25,1,0,Website,Credit Card,Southwest,Returned,NONE,New
4837220,87397,319684,69.99,2023-03-04,2023-03-01,-2,0,Amazon,Apple Pay,Southeast,Processing,LOYALVIP,Returning
5827415,28289,776856,29.99,2024-09-12,04-Sep-2024,1,0,Website,Credit Card,Northeast,Delivered,NONE,Returning
5409566,28289,907451,29.99,2024-04-22,04/18/2024,1,0,Amazon,PayPal,International,Returned,NONE,Dormant
5033107,38657,406039,26.99,2023-01-19,01/09/2023,1,0,Website,Google Pay,International,Delivered,NONE,Returning
2203875,88907,969693,54.99,2022-09-07,2022-09-06,1,0,Mobile App,Credit Card,Midwest,Shipped,NONE,Dormant
5402592,21395,572387,49.99,2023-01-16,06-Jan-2023,2,0,Mobile App,PayPal,Southwest,Pending,NONE,[Null]
9116089,39256,829716,79.99,2022-05-17,05/13/2022,1,0,Mobile App,Debit Card,Southeast,Delivered,NONE,Returning
3239622,28289,201414,29.99,2023-05-10,2023-05-09,1,0,Retail Store,PayPal,Northeast,Delivered,SAVE10,New
3901599,13278,264686,89.99,15-Sep-2023,2023-09-10,1,0,Instagram,Credit Card,Southeast,Cancelled,NONE,Returning
6912250,13905,636265,22.99,2024-01-13,01/07/2024,1,0,Website,Credit Card,International,Processing,NONE,Returning
7128421,98696,498855,24.99,2024-02-03,2024-01-28,3,0,Website,Buy Now Pay Later,Southwest,Shipped,FLASH25,New
8856743,87397,584714,55.99,2023-10-23,2023-10-16,1,20,Website,Apple Pay,West Coast,Delivered,NONE,Dormant
9396686,42098,210665,134.99,01/04/2022,01-Jan-2022,3,10,Mobile App,Debit Card,Southeast,Delivered,NONE,At-Risk
6650003,87397,419149,69.99,11/21/2023,2023-11-16,5,0,Amazon,Google Pay,Southwest,Delivered,NONE,New
7732543,46048,151426,38.24,2022-03-11,05-Mar-2022,1,15,Website,Credit Card,West Coast,Cancelled,NONE,At-Risk
5270847,81482,500156,39.99,2023-03-16,2023-03-09,2,0,Instagram,PayPal,Southwest,Delivered,WELCOME15,Returning
2742521,38657,793384,22.94,2024-08-24,2024-08-14,1,15,Website,Credit Card,International,Shipped,NONE,VIP
4745526,21395,377405,49.99,14-Nov-2022,11/06/2022,1,0,Website,Apple Pay,West Coast,Delivered,NONE,Returning
6748021,98696,299122,24.99,2024-05-18,2024-05-12,1,0,Website,Credit Card,Midwest,Processing,LOYALVIP,Returning
5535946,42098,705397,149.99,2022-11-29,2022-11-24,1,0,Website,PayPal,Southeast,Returned,NONE,Returning
9183892,42098,290556,149.99,15-Mar-2022,2022-03-10,2,0,Amazon,PayPal,Northeast,Delivered,NONE,New
6184505,24592,432043,50.99,2024-07-20,2024-07-16,1,15,Mobile App,PayPal,Southeast,Delivered,NONE,VIP
2597705,98696,692683,24.99,2022-02-24,02/14/2022,1,0,Website,Credit Card,International,Delivered,SUMMER20,New
7601967,14165,600935,14.99,2023-10-30,2023-10-29,1,,Mobile App,Credit Card,Northeast,Delivered,FLASH25,Dormant
9958483,87397,679364,66.49,09/20/2024,2024-09-18,1,5,Website,Credit Card,International,Delivered,NONE,Returning
6516331,87397,509386,69.99,2024-06-06,30-May-2024,1,0,Mobile App,Debit Card,Southeast,Delivered,NONE,Returning
7276231,13905,411797,20.69,2022-03-12,2022-03-05,1,10,Amazon,,Southeast,Shipped,NONE,Returning
8844908,65302,945687,179.99,2022-06-26,2022-06-17,2,10,Website,Apple Pay,Northeast,Delivered,LOYALVIP,At-Risk
4590268,23434,779514,34.99,11/07/2023,2023-11-06,2,0,Retail Store,Credit Card,West Coast,Pending,NONE,Dormant
6269284,24592,544920,59.99,22-Jan-2024,01/21/2024,1,0,Instagram,Credit Card,International,Delivered,SUMMER20,New
3544242,81482,147726,39.99,23-Jan-2023,2023-01-16,1,0,Website,Credit Card,West Coast,Delivered,SAVE10,Returning
4989408,42098,231869,149.99,2024-02-05,2024-01-27,1,0,Mobile App,Apple Pay,Midwest,Delivered,SUMMER20,New
3425437,93810,148050,19.99,09/30/2022,09/20/2022,1,0,Mobile App,Debit Card,West Coast,Delivered,LOYALVIP,Returning
9999410,24592,703766,56.99,2023-12-21,2023-12-17,1,5,Email Campaign,Debit Card,Northeast,Processing,WELCOME15,New
7152516,81482,755420,39.99,06-Feb-2022,2022-02-01,1,0,Mobile App,Apple Pay,Northeast,Delivered,WELCOME15,Returning
7255876,14165,101773,14.99,07/03/2024,06/28/2024,1,0,Amazon,Apple Pay,Southeast,Delivered,SAVE10,Returning
6863940,13905,356702,21.84,22-May-2024,2024-05-17,1,5,Amazon,Apple Pay,Northeast,Pending,NONE,At-Risk
1296167,93810,528129,19.99,2023-01-16,01/15/2023,1,0,Amazon,Debit Card,Northeast,Delivered,NONE,Returning
6771537,38657,607719,24.29,2023-07-23,07/17/2023,2,10,Instagram,Debit Card,West Coast,Delivered,NONE,Returning
9153465,14165,206851,13.49,28-Oct-2023,26-Oct-2023,2,10,Amazon,Credit Card,Northeast,Shipped,NONE,Returning
6056852,23434,829716,31.49,2022-12-14,12/07/2022,1,10,Website,Debit Card,Southeast,Delivered,SUMMER20,Returning
9183911,98696,816318,24.99,2024-08-19,2024-08-11,1,0,Mobile App,Debit Card,West Coast,Delivered,WELCOME15,Returning
7075455,13278,211764,89.99,2023-07-14,07/07/2023,1,0,Website,Google Pay,Midwest,Processing,FLASH25,Returning
9415201,46048,359947,44.99,2024-07-24,07/17/2024,2,0,Mobile App,Debit Card,West Coast,Delivered,SUMMER20,At-Risk
2639487,46048,448321,44.99,15-Feb-2024,2024-02-09,2,0,Website,Google Pay,Southeast,Delivered,FLASH25,Returning
7858260,24592,331251,59.99,11/01/2023,2023-10-25,1,0,Amazon,PayPal,Northeast,Delivered,SUMMER20,Returning
7752023,98696,611650,24.99,07/17/2022,11-Jul-2022,1,0,Email Campaign,Apple Pay,Southwest,Delivered,NONE,Returning
1743420,24592,825391,53.99,05/29/2023,05/27/2023,1,10,Instagram,Buy Now Pay Later,Southwest,Shipped,FLASH25,Returning
3606910,42098,188914,142.49,2022-02-11,2022-02-02,1,5,Instagram,Apple Pay,West Coast,Delivered,NONE,VIP
9907075,39256,424308,79.99,2023-07-25,2023-07-16,1,0,Website,Debit Card,Southeast,Shipped,SAVE10,At-Risk
5403875,88907,219946,54.99,2023-09-03,31-Aug-2023,1,0,Mobile App,debit card,Southwest,Delivered,NONE,Returning
2972292,23434,584125,34.99,2022-04-13,2022-04-12,2,0,Amazon,Google Pay,West Coast,Returned,SAVE10,Dormant
4244994,88907,256226,54.99,2024-03-13,2024-03-11,1,0,Website,Credit Card,Southwest,Delivered,FLASH25,Returning
7887795,46048,605254,44.99,05/12/2024,2024-05-07,2,0,Website,PayPal,Northeast,Delivered,NONE,New
3812604,88907,827369,54.99,2023-06-04,06/02/2023,2,0,Amazon,Credit Card,Southwest,Delivered,NONE,Returning
4998617,88907,658623,54.99,2022-05-04,04/24/2022,1,0,Website,Credit Card,Northeast,Delivered,NONE,Dormant
4580340,39256,725780,79.99,2023-04-09,2023-04-04,1,0,Website,Credit Card,International,Delivered,NONE,Dormant
